show_id,title,tags,word_count
s692,So Not Worth It,"parkse-wan,shinhyeon-seung,choiyoung-jae,minnie,hanhyun-min,joakimsorensen,carsonallen,terrisbrown new friends, new love and new experi mix togeth insid a color colleg dormitori in korea that' home to student from around the world. internationaltvshows,tvcomedi",26
s693,The Rational Life,"hsufu-chun qinlan,dylanwang,lizonghan,baowenjing,panhong,chenpengwanli,linxinyi,kangkang,weiyibo,hebin a career-driven 30-someth must contend with a cutthroat workplace, a love triangl and her nag mom. internationaltvshows,romantictvshows,tvdrama",19
s694,Ali & Ratu Ratu Queens,"luckykuswandi iqbaalramadhan,nirinazubir,asriwelas,tikapanggabean,happysalma,auroraribero,marissaanita,bayuskak,cutminitheo,ibnujamil after hi father' passing, a teenag set out for new york in search of hi estrang mother and soon find love and connect in unexpect places. comedies,dramas,internationalmovi",29
s695,Aziza,"soudadekaadan caressbashar,abdelmoneimamayri thi short film follow a newli displac syrian couple' drive around beirut, which then morph into a hallucinatori and nostalg trip. comedies,dramas,independentmovi",24
s696,Besieged Bread,"soudadekaadan lamahakeim,gabrielmalki,ehabshaaban in battle-ridden syria, a woman tri to smuggl bread into a blockad area cross path with a soldier who ha desert the regime' forces. dramas,internationalmovi",27
s697,Black Summer,"jaimeking,justinchucary,christinelee,salvelezjr.,kelseyflower,erikahau,edssonmorales,gwynythwalsh,staffordperry,mustafaalabssi in the dark, earli day of a zombi apocalypse, complet stranger band togeth to find the strength they need to surviv and get back to love ones. tvaction&adventure,tvdramas,tvhorror",29
s698,Elite Short Stories: Carla Samuel,"esterexpósito,itzanescamilla samuel attempt a big, romant gestur at the airport in order to persuad carla not to board her flight to london. internationaltvshows,romantictvshows,spanish-languagetvshow",23
s699,Fan Girl,"antoinettejadaon charliedizon,pauloavelino an infatu fan find an unexpect way to meet her celebr crush and discov a dark realiti behind the facad of fame and her fantasi world. dramas,independentmovies,internationalmovi",29
s700,Katla,"guðrúneyfjörð,íristanjaflygenring,alietteopheim,ingvarsigurðsson,þorsteinnbachmann,sólveigarnarsdóttir,björnthor the catastroph erupt of subglaci volcano katla turn a nearbi community’ world upsid down as mysteri begin to emerg from the ice. internationaltvshows,tvdramas,tvmysteri",24
s701,Record of Ragnarok,"miyukisawashiro,tomoyokurosawa,tomokazuseki,somasaito,kazuhiroyamaji,hikarumidorikawa,watarutakagi,takahirosakurai,junichisuwabe,yukihironozuyama,hinatatadokoro,taisukenakano,tomohiroyamaguchi,tatsuhisasuzuki,rietanaka,yoshitsugumatsuoka,shohayami befor erad humankind from the world, the god give them one last chanc to prove themselv worthi of survival. let the ragnarok battl begin. animeseries,internationaltvshow",26
s702,Red Snow,"mariecl asivakkoostachin,shafinkarim,mozhdahjamalzadah,kanemahon,ishaanvasdev,samuelmarty,miikabrycewhiskeyjack,tantoocardin ambush by the taliban, a first nation soldier from canada get captur but escap in a harrow journey that stir up memori of love and loss. drama",29
s703,Silver Linings Playbook,"davido.russel bradleycooper,jenniferlawrence,robertdeniro,jackiweaver,christucker,anupamkher,johnortiz,sheawhigham,juliastiles,paulherman a man with bipolar disord move home with hi parent and make a connect with a spirit widow, which help both of them heal in uniqu ways. comedies,dramas,independentmovi",30
s704,The Gift,"berensaat,mehmetgünsür,metinakdülger,melisaşenolsun,başakköklükaya,civancanova,timseyfi,meralçetinkaya,hazaltüresan,cezmibaskın a painter in istanbul embark on a person journey as she unearth univers secret about an anatolian archaeolog site and it link to her past. internationaltvshows,tvdramas,tvmysteri",27
s705,A Man For The Week End,"achillebric syndyemade,alexxekubo,solangeojong,nchiforvalery,missli,beckytakang,anurinnwunembom,nkwahkingsley,rogerbricesobgo,jeannembenti a career-focus woman convinc a colleagu to pose as her boyfriend for a famili visit — and must face a meddl mom and some unexpect feelings. comedies,dramas,internationalmovi",29
s706,Biking Borders,"maxjab maxjabs,nonokonopka best friend max and nono bike from berlin to beijing, collect donat to build a school for a uniqu fundrais adventur in thi documentary. documentaries,internationalmovies,sportsmovi",27
s707,Elite Short Stories: Omar Ander Alexis,"arónpiper,omarayuso,claudiasalas,jorgeclemente,lauracalero,jonrod now in remission, ander is set on spend hi summer help alexis, hi chemo partner, go through treatment. internationaltvshows,spanish-languagetvshows,tvdrama",20
s708,Let's Eat,"sarawutwichiensarn apinyasakuljaroensuk,mawintaweephol,natsakdatorn,maneeratkham-uan,jaturongmokjok,pisamaiwilaisak,rudklaoamratisha,chatchayasuthisuwan,panapongkhaisang,mayhaa a food-blog insur agent encount a friend from elementari school with a vendetta against him — but soon becom her sidekick. internationaltvshows,romantictvshows,tvcomedi",24
s709,Lowriders,"ricardodemontreuil demiánbichir,gabrielchavarria,theorossi,melissabenoist,tonyrevolori,evalongoria,yvettemonreal,cresswilliam caught up in the lowrid world of hi father and embitt brother, an east la graffiti artist grappl with a famili feud while chase hi dreams. dramas,independentmovi",29
s710,Millennials,"nicolásriera,lauralaprida,juanmanuelguilera,johannafrancella,matíasmeyer,noeliamarzol,luisadrozdek,agustinamindlin,santiagotalledo,changsungkim,osmarnuñez,fabioast a group of millenni cope with the pressur of adult by tackl a divers set of problem from unemploy to cheating. internationaltvshows,romantictvshows,spanish-languagetvshow",23
s711,Penguin Town,"in a picturesqu south african town, an eclect group of endang penguin flock togeth to find mates, rais famili and mix with the locals. docuseries,science&naturetv",25
s712,Security,"peterchelsom marcod'amore,mayasansa,silviomuccino,valeriabilello,ludovicamartino,giuliopranno,tommasoragno,beatricegrannò,antoniozavatteri,annadellarosa,fabriziobentivoglio after the assault of a young woman in their seasid town, a secur expert and hi famili get caught in a power riptid of secret and lies. dramas,internationalmovies,thril",30
s713,Silver Skates,"michaellockshin fedorfedotov,sonyapriss,yuryborisov,kirillzaitsev,alekseyguskov,severijajanusauskaite,cathybelton on the frozen river and canal of st. petersburg, a petti thief on skate warm the heart of an aristocrat’ daughter as forc tri to keep them apart. action&adventure,dramas,internationalmovi",31
s714,Avengers Climate Conundrum,"gilespanton,michaeldaingerfield,billnewton,jamesblight,nicoleoliver,adrianpetriw,alexbarima,rebeccashoichet when a mysteri forc steal toni stark’ weather machin to wreak havoc on the world, the aveng must surviv the extrem storm to save the day. kids'tv,tvcomedi",28
s715,Beyond Evil,"shinha-kyun,yeojin-goo,choidae-hoon,choisung-eun,cheonho-jin,choijin-ho as a kill resembl a cold case resurfac in a small town, the chase for the truth fall on two policemen who each harbor secret of their own. crimetvshows,internationaltvshows,tvthril",30
s716,Elite Short Stories: Nadia Guzmán,"minaelhammani,miguelbernardeau,omarayuso nadia feel conflict about whether or not to see her long distanc boyfriend, guzmán, when she return to spain for her sister' wedding. internationaltvshows,romantictvshows,spanish-languagetvshow",25
s717,FTA,"francinepark janefonda,donaldsutherland,pameladonegan,lenchandler,michaelalaimo,hollynear,paulmooney,ritamartinson the restor documentari captur the pacif leg of the 1971 anti-vietnam war ""free the army"" comedi tour and experi on both side of the stage. documentari",28
s718,Headspace: Unwind Your Mind,"andypuddicombe,evelynlewisprieto,gingerdaniels,darrenpettie,simonprebble,rhiannonmcgavin,kateseftel do you want to relax, medit or sleep deeply? person the experi accord to your mood or mindset with thi headspac interact special. documentari",25
s719,Life of Crime,"danielschecht jenniferaniston,mosdef,islafisher,willforte,markboonejunior,timrobbins,johnhawkes,clealewis,charlietahan,kevincorrigan after two small-tim crook kidnap and ransom a rich businessman' wife, they discov a flaw in their plan: her cheat husband doesn't want her back. comedies,independentmovi",28
s720,Power Rangers Dino Fury,"russellcurry,hunterdeno,kaimoya,tessarao,chanceperez,shavaughnruakere,blairstrang with the prehistor forc of the dinosaurs, a new crew of power ranger must deal with a menac armi of alien creatur attack earth. kids'tv",26
s721,Rhyme Time Town,"lukeamis,annabellewestenholz-smith,maddieevans,judemuir fun-lov friend daisi and cole use music and imagin to solv problem in a town fill with nurseri rhyme characters. kids'tv",22
s722,Rogue Warfare: Death of a Nation,"mikegunth willyunlee,jermainelove,rorymarkham,bertrand-xaviercorbi,katiekeene,fernandochien,ginadecesare,michaelblalock,stephenlang,chrismulkey as their leader recov from trauma, a global team of elit soldier must regroup and stop the deadli plan of an extremist mastermind within 36 hours. action&adventur",29
s723,Sir! No Sir!,davidzeig troygar thi documentari chronicl the larg forgotten antiwar activ of american gi and other member of the militari dure the vietnam era. documentari,24
s724,The American Bible Challenge,"michaelsimon jefffoxworthi join host jeff foxworthi as contest test their knowledg of all thing biblical, compet to win money for the chariti of their choice. realitytv",26
s725,The Reason I Jump,jerryrothwel the divers experi and emot of five young peopl with autism fuel thi illumin documentari base on naoki higashida' bestsel memoir. documentari,23
s726,Elite Short Stories: Guzmán Caye Rebe,"miguelbernardeau,claudiasalas,georginaamoró rebe host an intim hous warm parti for her friends, but the situat take a dramat turn with the help of drug and unexpect visitors. internationaltvshows,spanish-languagetvshows,tvdrama",27
s727,Metallica: Some Kind of Monster,"joeberlinger,brucesinofski jameshetfield,larsulrich,kirkhammett,roberttrujillo thi collect includ the acclaim rock documentari about metallica, plu a film check in with the still-thriv group 10 year later. tvshow",24
s728,Picture a Scientist,"iancheney,sharonshattuck in thi documentary, lead women scientist discuss the inequ they'v face as they set out to creat a new formula to make stem open to all. documentari",28
s729,The Devil Below,"bradleypark aliciasanz,willpatton,jonathansadowski,adancanto,zachavery,chinazauche,jesselatourett when a team of research tri to find out what start a fire in a coal mine, they quickli discov that the disast is anyth but natural. horrormovi",30
s730,Bling Empire - The Afterparty,"davidspade,londonhughes,fortunefeimst the star of ""bling empire"" discuss the show' success and play bling-them games, then comic joel kim booster make hi case for join the cast. movi",27
s731,Cobra Kai - The Afterparty,"davidspade,londonhughes,fortunefeimst ralph macchio, william zabka and more from the ""cobra kai"" cast drop by to chat season 3 (spoiler ahead!), follow by bill burr of ""f is for family."" movi",30
s732,Love (ft. Marriage and Divorce),"sunghoon,leetae-gon,parkjoo-mi,leega-ryoung,leemin-young,jeonno-min,jeonsoo-kyeong,limhye-young,songji-in,moonsung-ho,rohjoo-hyun,kimameliia,kimeung-soo,leejong-nam,leehyo-chun,junhye-won,limhan-bin,parkseo-kyung,shinsu-ho,yunseo-hyun everyth come unravel for three success women who work on a radio show as twists, turn and troubl plagu their seemingli happi marriages. internationaltvshows,tvdrama",25
s733,To All the Boys: Always and Forever - The Afterparty,"castmembersofthe""toalltheboys""filmsdishaboutthethirdmovieandanswersomefanquestions,pluswhitneycummingsgivessuspectdatingadvice. cast member of the ""to all the boys"" film dish about the third movi and answer some fan questions, plu whitney cum give suspect date advice. movi",28
s734,LEGO Friends: The Power of Friendship,"ericamendez,mariannemiller,rachelleheger,millieo'conner,alexakahn,dougstone,chrissmith,brycepapenbrook,heatherdowney,chrishackney,benpronski five best friend face adventur side by side in their hometown. zani antics, love and misstep are better with friends! kids'tv",22
s735,Lupin,"omarsy,ludivinesagnier,clotildehesme,nicolegarcia,hervépierre,soufianeguerrab,antoinegouy,fargassassandé,vincentlondez,shirineboutella inspir by the adventur of arsèn lupin, gentleman thief assan diop set out to aveng hi father for an injustic inflict by a wealthi family. crimetvshows,internationaltvshows,tvaction&adventur",27
s736,Sarbath,"prabhakaran kathir,soori,rahasyagorak,ashvatt when a citi man return to hi nativ villag for hi brother’ wedding, sever unforeseen snag make hi visit more event than anticipated. comedies,dramas,internationalmovi",26
s737,Skater Girl,"manjarimakijani rachelsaanchitagupta,amymaghera,shafinpatel,ambrishsaxena,swatidas,jonathanreadwin,ankityadav,anuragarora,vinayakgupta,vivekyadav,waheedarehman when a teen in rural india discov a life-chang passion for skateboarding, she face a rough road as she follow her dream to compete. children&familymovies,dramas,internationalmovi",27
s738,Trese,"jayoliva shaymitchell,lizasoberano,jonjonbriones,darrencriss,mannyjacinto,dantebasco,nicolescherzinger,loudiamondphillips,steveblum in manila, where dark supernatur forc pervad the crimin underworld, it’ up to alexandra trese to keep the peac — but there’ a storm brewing. animeseries,crimetvshows,tvhorror",28
s739,Trese After Dark,"star and creator gather to discuss “trese,” from it filipino folklor inspir to the comic’ begin and it journey to an anim series. animefeatures,documentari",24
